Loaction,excel_date,Date,Air_Temperature,LPF_1,LPF_2,LPF_3,RF,Wind_Speed,Humidity,Solar_Radiation,Snow,0mm,100mm,500mm,800mm,1100mm
PJ,3/12/2020 18:00,1584036000,8.3,8.92022568,5.515600036,1.939726878,,2.2,62,,,10.5,10.5,11,12.5,13
PJ,3/12/2020 19:00,1584039600,8,8.46011284,5.741454578,1.943524807,,2.5,67,,,10.5,10.5,11,12.5,13
PJ,3/12/2020 20:00,1584043200,7.5,7.98005642,5.901322344,1.947478651,,2.7,72,,,10,10.5,11,12.5,13
PJ,3/12/2020 21:00,1584046800,7.5,7.74002821,6.046656676,1.951573734,,2.5,76,,,10,10.5,11,12.5,13
PJ,3/12/2020 22:00,1584050400,7.5,7.620014105,6.178778797,1.955796716,,2.8,78,,,9.5,10.5,11,12.5,13
PJ,3/12/2020 23:00,1584054000,7.5,7.560007052,6.298889815,1.96013547,,3.3,82,,,8.5,10,11,12.5,13
PJ,3/13/2020 0:00,1584057600,7.4,7.480003526,6.398990741,1.964569891,,1.8,84,,,7.5,10,11,12.5,13
PJ,3/13/2020 1:00,1584061200,6.7,7.090001763,6.426355219,1.969027219,,1.4,93,,,7,9.5,11,12.5,13
PJ,3/13/2020 2:00,1584064800,6,6.545000882,6.387595654,1.973441374,,1.1,91,,,6.5,9.5,11,12.5,13
PJ,3/13/2020 3:00,1584068400,5.4,5.972500441,6.297814231,1.977761426,0.3,2.8,66,,,6.5,9.5,11,12.5,13
PJ,3/13/2020 4:00,1584072000,4.6,5.28625022,6.143467482,1.981922971,,1.7,66,,,6,9,11,12.5,13
PJ,3/13/2020 5:00,1584075600,4.6,4.94312511,6.003152257,1.985940183,,1,59,,,5,8.5,11,12,12.5
PJ,3/13/2020 6:00,1584079200,3.7,4.321562555,5.793774779,1.989744214,,0.7,67,,,5,8.5,11,12,12.5
PJ,3/13/2020 7:00,1584082800,2.7,3.510781278,5.512522526,1.993263473,,2.2,62,,,5.5,8.5,11,12,12.5
PJ,3/13/2020 8:00,1584086400,2.4,2.955390639,5.229565933,1.996496542,,1.9,57,,,6.5,8.5,11,12,12.5
PJ,3/13/2020 9:00,1584090000,3.4,3.177695319,5.063241757,1.999560224,,1,50,,,8.5,9,11,12,13
PJ,3/13/2020 10:00,1584093600,4.2,3.68884766,4.984765234,2.002542446,,1.3,40,,,10.5,9.5,11,12.5,13
PJ,3/13/2020 11:00,1584097200,5.5,4.59442383,5.031604758,2.005568483,,2.5,32,,,11,10,11,12.5,13
PJ,3/13/2020 12:00,1584100800,6.5,5.547211915,5.165095235,2.008724853,,2.3,32,,,8.5,9.5,11,12.5,13
PJ,3/13/2020 13:00,1584104400,7.1,6.323605957,5.340995668,2.012053795,,3,25,,,9,9.5,11,12.5,13
PJ,3/13/2020 14:00,1584108000,5.8,6.061802979,5.382723334,2.015421097,,4.2,26,,,9,9.5,11,12.5,13
PJ,3/13/2020 15:00,1584111600,6,6.030901489,5.438839395,2.018841095,,3.3,23,,,8.5,9.5,11,12.5,13
PJ,3/13/2020 16:00,1584115200,6,6.015450745,5.489853995,2.022308641,,3.3,24,,,7.5,9,11,12.5,13
PJ,3/13/2020 17:00,1584118800,5.9,5.957725372,5.527139996,2.025809971,,3.3,25,,,5.5,8.5,11,12,13
PJ,3/13/2020 18:00,1584122400,5,5.478862686,5.479218178,2.029259929,,3.4,28,,,4.5,8,11,12,12.5
PJ,3/13/2020 19:00,1584126000,3.2,4.339431343,5.272016525,2.032499446,,2.9,34,,,2.5,7.5,11,12,12
PJ,3/13/2020 20:00,1584129600,1.7,3.019715672,4.94728775,2.035411323,,1.7,43,,,2.5,7.5,11,12,12
PJ,3/13/2020 21:00,1584133200,-0.8,1.109857836,4.424807046,2.037798331,,1.2,56,,,2,7,10.5,11.5,12
PJ,3/13/2020 22:00,1584136800,-0.8,0.154928918,3.949824587,2.039708447,,0.7,53,,,0.5,6,10.5,11.5,12
PJ,3/13/2020 23:00,1584140400,-1.4,-0.622535541,3.463476897,2.041130794,,0.9,53,,,0,6,10.5,11.5,11.5
PJ,3/14/2020 0:00,1584144000,-3.4,-2.011267771,2.839524452,2.04192839,,0.2,67,,,-0.5,5.5,10,11.5,11.5
PJ,3/14/2020 1:00,1584147600,-3.8,-2.905633885,2.23593132,2.042122199,,0,63,,,-0.5,5,10,11,11.5
PJ,3/14/2020 2:00,1584151200,-4.5,-3.702816943,1.623573927,2.041704069,,0.9,73,,,-1.5,4.5,10,11,11.5
PJ,3/14/2020 3:00,1584154800,-4.6,-4.151408471,1.057794479,2.040721142,,1,72,,,-2,4,10,11,11.5
PJ,3/14/2020 4:00,1584158400,-5.5,-4.825704236,0.461631345,2.03914363,,0.4,82,,,-1.5,4,10,11,11.5
PJ,3/14/2020 5:00,1584162000,-6.1,-5.462852118,-0.134880596,2.036971777,,0,84,,,-2,3.5,10,11,11.5
PJ,3/14/2020 6:00,1584165600,-6,-5.731426059,-0.668073269,2.034269435,,0.8,85,,,1,4,10,11,11.5
PJ,3/14/2020 7:00,1584169200,-6.7,-6.215713029,-1.216430244,2.031021982,,0.4,89,,,7,5.5,9.5,11,11.5
PJ,3/14/2020 8:00,1584172800,-4.2,-5.207856515,-1.487663858,2.027506812,,0.1,77,,,11,6.5,9.5,11,11.5
PJ,3/14/2020 9:00,1584176400,0,-2.603928257,-1.352421689,2.02413026,,0.9,62,,,13,7.5,9.5,11,12
PJ,3/14/2020 10:00,1584180000,2.8,0.098035871,-0.974928809,2.021134197,,1.2,48,,,14.5,8,10,11.5,12
PJ,3/14/2020 11:00,1584183600,4.9,2.499017936,-0.440844371,2.018674678,,2.6,45,,,16,9,10,11.5,12
PJ,3/14/2020 12:00,1584187200,6.3,4.399508968,0.171959662,2.016829807,,3.4,37,,,15,9,10,11.5,12
PJ,3/14/2020 13:00,1584190800,7.7,6.049754484,0.856326966,2.015670464,,3.8,41,,,15.5,9,10,11.5,12.5
PJ,3/14/2020 14:00,1584194400,7.1,6.574877242,1.423933605,2.015079318,,3.8,49,,,15.5,9.5,10,11.5,12.5
PJ,3/14/2020 15:00,1584198000,7.5,7.037438621,1.976303277,2.015040581,,4.4,53,,,15,9.5,10.5,12,12.5
PJ,3/14/2020 16:00,1584201600,7.8,7.41871931,2.505730252,2.01553078,,4.9,55,,,14,9.5,10.5,12,12.5
PJ,3/14/2020 17:00,1584205200,7.6,7.509359655,2.968845684,2.016483143,,5,59,,,11.5,9,10.5,12,12.5
PJ,3/14/2020 18:00,1584208800,7,7.254679828,3.335314258,2.017800657,,4.4,57,,,9,8.5,10.5,11.5,12.5
PJ,3/14/2020 19:00,1584212400,5.7,6.477339914,3.550285689,2.019331611,,3.1,62,,,7.5,8,10.5,11.5,12.5
PJ,3/14/2020 20:00,1584216000,4.6,5.538669957,3.645714263,2.020956369,,1.2,74,,,6,8,10.5,11.5,12
PJ,3/14/2020 21:00,1584219600,3.7,4.619334978,3.65064933,2.022584433,,1.2,81,,,6,8,10.5,11.5,12
PJ,3/14/2020 22:00,1584223200,2.7,3.659667489,3.564226664,2.024124536,,0.8,87,,,4.5,7.5,10.5,11.5,12
PJ,3/14/2020 23:00,1584226800,2.6,3.129833745,3.476569694,2.02557553,,0.6,84,,,3.5,7,10.5,11.5,12
PJ,3/15/2020 0:00,1584230400,1.4,2.264916872,3.287790631,2.026836484,,0.5,81,,,3.5,6.5,10,11.5,12
PJ,3/15/2020 1:00,1584234000,0.4,1.332458436,3.02526421,2.027833914,,0.6,85,,,2.5,6.5,10,11,11.5
PJ,3/15/2020 2:00,1584237600,-0.1,0.616229218,2.741149282,2.028546517,,0.4,89,,,2.5,6,10,11,11.5
PJ,3/15/2020 3:00,1584241200,-1,-0.191885391,2.401044802,2.028918643,,0.9,92,,,2.5,6,10,11,11.5
PJ,3/15/2020 4:00,1584244800,-1,-0.595942695,2.091858911,2.028981521,,1.1,98,,,3,6,10,11,11.5
PJ,3/15/2020 5:00,1584248400,-1.2,-0.897971348,1.79259901,2.028745374,,0.8,96,,,3,6,10,11,11.5
PJ,3/15/2020 6:00,1584252000,-0.8,-0.848985674,1.556908191,2.028274008,,0.8,97,,,4,6,10,11,11.5
PJ,3/15/2020 7:00,1584255600,-1.1,-0.974492837,1.315371082,2.027561818,,0,98,,,11.5,7.5,10,11,12
PJ,3/15/2020 8:00,1584259200,-0.3,-0.637246418,1.168519166,2.026703633,,0.2,98,,,14,9,10,11.5,12
PJ,3/15/2020 9:00,1584262800,4.3,1.831376791,1.453199242,2.026130702,,0.5,76,,,14.5,9,10,11.5,12.5
PJ,3/15/2020 10:00,1584266400,6.5,4.165688395,1.911999311,2.026016684,,3.2,50,,,15,9.5,10.5,11.5,12.5
PJ,3/15/2020 11:00,1584270000,7.1,5.632844198,2.383635737,2.026373946,,5.9,35,,,14.5,9.5,10.5,12,12.5
PJ,3/15/2020 12:00,1584273600,7.9,6.766422099,2.885123397,2.027231838,,6.2,30,,,14.5,10,10.5,12,12.5
PJ,3/15/2020 13:00,1584277200,7.6,7.183211049,3.313748543,2.028517069,,6.1,27,,,12.5,9.5,10.5,12,12.5
PJ,3/15/2020 14:00,1584280800,7.8,7.491605525,3.721589584,2.03020845,,6.3,25,,,10,9,10.5,12,12.5
PJ,3/15/2020 15:00,1584284400,6.7,7.095802762,3.992354168,2.032168636,,7.4,29,,,9,9,10.5,12,12.5
PJ,3/15/2020 16:00,1584288000,5.7,6.397901381,4.147594698,2.034281949,,6,32,,,6.5,8.5,10.5,11.5,12.5
PJ,3/15/2020 17:00,1584291600,5.2,5.798950691,4.243267907,2.036488728,,6.1,33,,,5,8,10.5,11.5,12
PJ,3/15/2020 18:00,1584295200,3.6,4.699475345,4.184789007,2.038634882,,4.1,40,,,4,7.5,10.5,11.5,12
PJ,3/15/2020 19:00,1584298800,2.2,3.449737673,4.004353642,2.040598637,,2.8,47,,,4,7.5,10.5,11.5,12
PJ,3/15/2020 20:00,1584302400,1.2,2.324868836,3.749412402,2.042305743,,2.3,53,,,2,6.5,10,11,11.5
PJ,3/15/2020 21:00,1584306000,0.8,1.562434418,3.481284002,2.043743284,,2.6,56,,,2,6.5,10,11,11.5
PJ,3/15/2020 22:00,1584309600,-1.5,0.031217209,3.028440002,2.044726997,,1.4,68,,,1.5,6,10,11,11.5
PJ,3/15/2020 23:00,1584313200,-1.4,-0.684391395,2.625854547,2.045307544,,1.6,66,,,0.5,5.5,10,11,11.5
PJ,3/16/2020 0:00,1584316800,-2.1,-1.392195698,2.196231406,2.045458317,,0.3,70,,,0.5,5.5,10,11,11.5
PJ,3/16/2020 1:00,1584320400,-3.4,-2.396097849,1.687483097,2.0451007,,0.9,79,,,0,5,9.5,11,11.5
PJ,3/16/2020 2:00,1584324000,-3.3,-2.848048924,1.234075542,2.044290485,,0.7,78,,,-0.5,4.5,9.5,10.5,11
PJ,3/16/2020 3:00,1584327600,-3.9,-3.374024462,0.767341402,2.043014811,,0.5,78,,,0,4.5,9.5,10.5,11
PJ,3/16/2020 4:00,1584331200,-4.7,-4.037012231,0.270310366,2.041243878,,0.7,80,,,-0.5,4,9.5,10.5,11
PJ,3/16/2020 5:00,1584334800,-4.4,-4.218506116,-0.154263304,2.039050564,,0.8,78,,,-1.5,3.5,9.5,10.5,11
PJ,3/16/2020 6:00,1584338400,-5.1,-4.659253058,-0.603875731,2.036410278,,1.4,86,,,2.5,4.5,9.5,10.5,11
PJ,3/16/2020 7:00,1584342000,-6,-5.329626529,-1.094432483,2.033282563,,0.6,87,,,7,5.5,9.5,10.5,11.5
PJ,3/16/2020 8:00,1584345600,-2.6,-3.964813264,-1.231302257,2.030021239,,1.4,74,,,9.5,6,9.5,10.5,11.5
PJ,3/16/2020 9:00,1584349200,0.2,-1.882406632,-1.10118387,2.026893162,,1.2,59,,,11.5,7,9.5,10.5,11.5
PJ,3/16/2020 10:00,1584352800,2,0.058796684,-0.819258064,2.024049854,,1.4,47,,,14,8,9.5,11,11.5
PJ,3/16/2020 11:00,1584356400,3.8,1.929398342,-0.399325512,2.0216289,,1.4,43,,,16,9,10,11,12
PJ,3/16/2020 12:00,1584360000,6.2,4.064699171,0.200613171,2.019809704,,3,36,,,15,9,10,11.5,12
PJ,3/16/2020 13:00,1584363600,8.4,6.232349585,0.946011973,2.018736979,,4.4,31,,,15.5,9.5,10,11.5,12
PJ,3/16/2020 14:00,1584367200,7.8,7.016174793,1.569101794,2.018287793,,4.1,29,,,14.5,9.5,10,11.5,12
PJ,3/16/2020 15:00,1584370800,8.2,7.608087396,2.171910722,2.018441262,,3.2,29,,,13,9,10,11.5,12
PJ,3/16/2020 16:00,1584374400,7.4,7.504043698,2.647191565,2.019069384,,3.1,35,,,9.5,8.5,10,11.5,12
PJ,3/16/2020 17:00,1584378000,6.7,7.102021849,3.015628696,2.020064948,,4.5,37,,,6.5,8,10,11,12
PJ,3/16/2020 18:00,1584381600,4.7,5.901010925,3.16875336,2.021212489,,3.6,50,,,5.5,7.5,10,11,12
PJ,3/16/2020 19:00,1584385200,2.9,4.400505462,3.144321236,2.022334476,,2.1,64,,,5,7.5,10,11,11.5
PJ,3/16/2020 20:00,1584388800,2.2,3.300252731,3.058473851,2.02336958,,1.9,74,,,3,6.5,10,11,11.5
PJ,3/16/2020 21:00,1584392400,1.7,2.500126366,2.934976228,2.024280276,,1.6,74,,,3.5,6.5,10,11,11.5
PJ,3/16/2020 22:00,1584396000,-0.2,1.150063183,2.649978389,2.024905349,,1.1,80,,,4,6.5,9.5,11,11.5
PJ,3/16/2020 23:00,1584399600,0.2,0.675031591,2.427253081,2.025307295,,0.7,83,,,7,7.5,9.5,11,11.5
PJ,3/17/2020 0:00,1584403200,0.7,0.687515796,2.270230074,2.025551973,,1.7,84,,,7.5,7.5,9.5,11,11.5
PJ,3/17/2020 1:00,1584406800,2.5,1.593757898,2.291118249,2.025817274,,1.2,77,,,8.5,7.5,10,11,12
PJ,3/17/2020 2:00,1584410400,2.9,2.246878949,2.346471135,2.026137607,,1.2,77,,,8.5,8,10,11,12
PJ,3/17/2020 3:00,1584414000,3.5,2.873439474,2.451337396,2.026562382,,2.1,78,,,9,8,10,11,12
PJ,3/17/2020 4:00,1584417600,3.7,3.286719737,2.564852178,2.027100134,,2.8,78,,,9,8,10,11,12
PJ,3/17/2020 5:00,1584421200,4,3.643359869,2.695320162,2.027767687,,2.9,79,,,9.5,8.5,10,11.5,12
PJ,3/17/2020 6:00,1584424800,4.1,3.871679934,2.823018329,2.028562143,,3.3,80,,,9,8.5,10,11.5,12
PJ,3/17/2020 7:00,1584428400,4.6,4.235839967,2.984562117,2.029517188,,3.1,81,,,9,8.5,10,11.5,12
PJ,3/17/2020 8:00,1584432000,4.3,4.267919984,3.104147379,2.030590744,,2.3,89,,,10.5,9,10,11.5,12
PJ,3/17/2020 9:00,1584435600,4.5,4.383959992,3.231043072,2.031789998,0.3,2.3,95,,,11,9,10,11.5,12.5
PJ,3/17/2020 10:00,1584439200,5.4,4.891979996,3.428220975,2.033185033,,1.9,89,,,14,10,10.5,12,12.5
PJ,3/17/2020 11:00,1584442800,6,5.445989998,3.662019068,2.03481224,,0.7,85,,,14,10.5,10.5,12,12.5
PJ,3/17/2020 12:00,1584446400,8,6.722994999,4.056380971,2.03683179,,3.5,82,,,17,11.5,11,12.5,13
PJ,3/17/2020 13:00,1584450000,8.3,7.511497499,4.442164519,2.039234719,,0.6,78,,,18.5,12,11,12.5,13
PJ,3/17/2020 14:00,1584453600,11.2,9.35574875,5.056513199,2.042248984,,2,69,,,18.5,13,11.5,12.5,13.5
PJ,3/17/2020 15:00,1584457200,12.7,11.02787437,5.751375635,2.045954405,,2.9,60,,,16,12.5,11.5,12.5,13.5
PJ,3/17/2020 16:00,1584460800,13.6,12.31393719,6.464886941,2.050368923,,3.4,59,,,13.5,12,11.5,12.5,13.5
PJ,3/17/2020 17:00,1584464400,11.7,12.00696859,6.94080631,2.055254475,,3.5,64,,,9.5,11.5,11.5,12.5,13
PJ,3/17/2020 18:00,1584468000,10.5,11.2534843,7.264369373,2.060458386,,2.5,65,,,8,11,11.5,12.5,13
PJ,3/17/2020 19:00,1584471600,7.9,9.576742148,7.322153975,2.065714825,,1.7,72,,,7.5,10.5,11.5,12.5,13
PJ,3/17/2020 20:00,1584475200,6.5,8.038371074,7.247412705,2.070891346,,1,77,,,7,10.5,11.5,12.5,13
PJ,3/17/2020 21:00,1584478800,5.6,6.819185537,7.097647914,2.075913081,,1.5,85,,,5.5,10,11.5,12,12.5
PJ,3/17/2020 22:00,1584482400,4.9,5.859592769,6.89786174,2.080730212,,1.3,86,,,5,9.5,11,12,12.5
PJ,3/17/2020 23:00,1584486000,2.6,4.229796384,6.507147036,2.085152207,,0.2,93,,,4,9,11,12,12.5
PJ,3/18/2020 0:00,1584489600,2.2,3.214898192,6.115588215,2.089178617,,0.9,92,,,3.5,8.5,11,12,12
PJ,3/18/2020 1:00,1584493200,0.6,1.907449096,5.614171104,2.092700088,,0.2,97,,,3,8,10.5,11.5,12
PJ,3/18/2020 2:00,1584496800,-0.2,0.853724548,5.085610095,2.095690008,,0,96,,,2,7.5,10.5,11.5,12
PJ,3/18/2020 3:00,1584500400,-0.6,0.126862274,4.56873645,2.098160584,,0,97,,,1.5,7,10.5,11.5,11.5
PJ,3/18/2020 4:00,1584504000,-1.7,-0.786568863,3.998851318,2.100059376,,0,98,,,1,6.5,10,11,11.5
PJ,3/18/2020 5:00,1584507600,-2.5,-1.643284431,3.408046653,2.101366056,,0,98,,,2,6.5,10,11,11.5
PJ,3/18/2020 6:00,1584511200,-3.1,-2.371642216,2.816406048,2.102080382,,0.1,99,,,3.5,6.5,10,11,11.5
PJ,3/18/2020 7:00,1584514800,-1.5,-1.935821108,2.424005498,2.102401986,,0.4,99,,,8.5,7.5,10,11.5,12
PJ,3/18/2020 8:00,1584518400,0,-0.967910554,2.203641362,2.102503124,,0.1,99,,,14.5,9.5,10.5,11.5,12.5
PJ,3/18/2020 9:00,1584522000,3.3,1.166044723,2.303310329,2.10270373,,0.5,99,,,17.5,11,10.5,12,13
PJ,3/18/2020 10:00,1584525600,7.5,4.333022362,2.775736663,2.103376091,,1.2,83,,,20,12,11,12.5,13
PJ,3/18/2020 11:00,1584529200,10.2,7.266511181,3.450669693,2.104722039,,1.2,68,,,21,13,11.5,12.5,13.5
PJ,3/18/2020 12:00,1584532800,12.8,10.03325559,4.300608812,2.106915732,,3.4,47,,,20.5,13,11.5,13,13.5
PJ,3/18/2020 13:00,1584536400,14.5,12.2666278,5.227826193,2.110033524,,4.2,31,,,20,13.5,11.5,13,13.5
PJ,3/18/2020 14:00,1584540000,14.7,13.4833139,6.088932903,2.114008449,,3.9,31,,,20,14,12,13,13.5
PJ,3/18/2020 15:00,1584543600,14.5,13.99165695,6.853575366,2.118743281,,3.9,32,,,19,14,12,13,14
PJ,3/18/2020 16:00,1584547200,15.5,14.74582847,7.639613969,2.124258636,,4.2,31,,,16.5,13.5,12,13,14
PJ,3/18/2020 17:00,1584550800,15.2,14.97291424,8.32692179,2.130455103,,2.8,32,,,12.5,13,12,13,13.5
PJ,3/18/2020 18:00,1584554400,13.6,14.28645712,8.806292536,2.137124271,,2.8,35,,,10.5,12.5,12,13,13.5
PJ,3/18/2020 19:00,1584558000,11.6,12.94322856,9.060265942,2.144040497,,2.6,34,,,8.5,12,12,13,13.5
PJ,3/18/2020 20:00,1584561600,9.8,11.37161428,9.127514493,2.151016994,,0.9,39,,,9.5,12.5,12,13,13.5
PJ,3/18/2020 21:00,1584565200,6.8,9.08580714,8.915922266,2.157775141,,1.4,49,,,7.5,11.5,12,13,13.5
PJ,3/18/2020 22:00,1584568800,9,9.04290357,8.923565697,2.164534173,,1.3,43,,,7,11,12,13,13.5
PJ,3/18/2020 23:00,1584572400,5,7.021451785,8.566877906,2.170930121,,0.7,59,,,8,11.5,12,13,13.5
PJ,3/19/2020 0:00,1584576000,4.4,5.710725892,8.188070824,2.17694125,,0.6,61,,,10,12,12,13,13.5
PJ,3/19/2020 1:00,1584579600,6.6,6.155362946,8.043700749,2.182802149,,1.1,54,,,9,11.5,12,13,13.5
PJ,3/19/2020 2:00,1584583200,8.8,7.477681473,8.112455226,2.188725878,,2.5,65,,,10.5,12.5,12,13,13.5
PJ,3/19/2020 3:00,1584586800,7.7,7.588840737,8.074959297,2.194606231,,2.2,74,,,11,12.5,12,13,13.5
PJ,3/19/2020 4:00,1584590400,9.5,8.544420368,8.204508451,2.200610129,,2.6,75,,,11.5,12.5,12,13,13.5
PJ,3/19/2020 5:00,1584594000,9.8,9.172210184,8.349553138,2.20675293,,3.5,82,,,12.5,13,12,13.5,14
PJ,3/19/2020 6:00,1584597600,10.3,9.736105092,8.526866489,2.213066729,,3.5,82,,,11.5,13,12,13.5,14
PJ,3/19/2020 7:00,1584601200,11,10.36805255,8.751696808,2.219598827,,5.5,79,,,9,12,12,13.5,13.5
PJ,3/19/2020 8:00,1584604800,10.6,10.48402627,8.919724371,2.22629226,,5.9,81,,,10.5,12.5,12,13.5,14
PJ,3/19/2020 9:00,1584608400,8.3,9.392013137,8.863385792,2.232922723,,5.2,83,,,10.5,12.5,12,13.5,14
PJ,3/19/2020 10:00,1584612000,9.6,9.496006568,8.93035072,2.23961346,,4.6,75,,,9,12,12,13.5,13.5
PJ,3/19/2020 11:00,1584615600,9.9,9.698003284,9.018500654,2.246385575,,6.1,56,,,10,12.5,12,13.5,14
PJ,3/19/2020 12:00,1584619200,8.3,8.999001642,8.953182413,2.253085672,,6.9,58,,,12,13,12,13.5,14
PJ,3/19/2020 13:00,1584622800,9.3,9.149500821,8.984711285,2.259810572,,6.5,42,,,11,13,12,13.5,14
PJ,3/19/2020 14:00,1584626400,10.9,10.02475041,9.15882844,2.266702698,,7.5,28,,,9.5,12.5,12.5,13.5,14
PJ,3/19/2020 15:00,1584630000,10.3,10.16237521,9.26257131,2.273691578,,6.2,27,,,10.5,12.5,12.5,13.5,14
PJ,3/19/2020 16:00,1584633600,9.1,9.631187603,9.2477921,2.280658711,,6.3,32,,,9.5,12.5,12.5,13.5,14
PJ,3/19/2020 17:00,1584637200,9.8,9.715593801,9.297992818,2.287669035,,6.5,30,,,9,12,12.5,13.5,14
PJ,3/19/2020 18:00,1584640800,8.6,9.157796901,9.234538925,2.294608965,,5.5,35,,,8.5,12,12.5,13.5,14
PJ,3/19/2020 19:00,1584644400,7.9,8.52889845,9.113217205,2.301420761,,4.8,39,,,8,11.5,12.5,13.5,13.5
PJ,3/19/2020 20:00,1584648000,7.5,8.014449225,8.966561095,2.308079243,,5.5,39,,,8,11.5,12.5,13.5,13.5
PJ,3/19/2020 21:00,1584651600,6.9,7.457224613,8.778691905,2.314543392,,4.6,44,,,7.5,11,12.5,13.5,13.5
PJ,3/19/2020 22:00,1584655200,6.6,7.028612306,8.580629004,2.320803218,,4.5,46,,,7.5,11,12,13.5,13.5
PJ,3/19/2020 23:00,1584658800,5.4,6.214306153,8.291480913,2.326767931,,2.5,53,,,6.5,10.5,12,13,13.5
PJ,3/20/2020 0:00,1584662400,5.7,5.957153077,8.055891739,2.332491331,,4,52,,,6,10.5,12,13,13.5
PJ,3/20/2020 1:00,1584666000,4.6,5.278576538,7.741719763,2.337895156,,2.9,57,,,6.5,10,12,13,13.5
PJ,3/20/2020 2:00,1584669600,3.4,4.339288269,7.347017966,2.342899274,,2.4,69,,,5.5,10,12,13,13.5
PJ,3/20/2020 3:00,1584673200,4.2,4.269644135,7.060925424,2.347612587,,1.7,65,,,4.5,9.5,12,13,13
PJ,3/20/2020 4:00,1584676800,2.7,3.484822067,6.664477658,2.35192514,,0.5,75,,,3,9,12,12.5,13
PJ,3/20/2020 5:00,1584680400,0.9,2.192411034,6.140434235,2.355709864,,1,84,,,3,8.5,11.5,12.5,13
PJ,3/20/2020 6:00,1584684000,-0.5,0.846205517,5.536758395,2.358887735,,0.2,86,,,6,8.5,11.5,12.5,13
PJ,3/20/2020 7:00,1584687600,-0.4,0.223102758,4.997053086,2.361523265,,0.5,87,,,12,10,11.5,13,13.5
PJ,3/20/2020 8:00,1584691200,3.4,1.811551379,4.851866442,2.36401112,,1.2,74,,,15.5,11,11.5,13,13.5
PJ,3/20/2020 9:00,1584694800,6.8,4.30577569,5.028969493,2.366673416,,1.4,64,,,18,12,11.5,13,13.5
PJ,3/20/2020 10:00,1584698400,8.8,6.552887845,5.371790448,2.369675531,,2.6,57,,,20.5,13.5,12,13.5,14
PJ,3/20/2020 11:00,1584702000,10.6,8.576443922,5.847082226,2.373149464,,4,47,,,21,14,12,13.5,14
PJ,3/20/2020 12:00,1584705600,13.1,10.83822196,6.506438387,2.377278623,,4,31,,,19,13.5,12,13.5,14
PJ,3/20/2020 13:00,1584709200,14.2,12.51911098,7.205853079,2.382102374,,5,27,,,17,13.5,12,13.5,14
PJ,3/20/2020 14:00,1584712800,13.2,12.85955549,7.750775526,2.387465684,,5.7,27,,,15.5,13.5,12,13.5,14
PJ,3/20/2020 15:00,1584716400,12.3,12.57977775,8.164341388,2.393236788,,5.6,29,,,16,14,12,13.5,14
PJ,3/20/2020 16:00,1584720000,12.1,12.33988887,8.522128534,2.399359557,,5.7,26,,,12,13,12.5,13.5,14
PJ,3/20/2020 17:00,1584723600,12.7,12.51994444,8.901935031,2.405855637,,4,30,,,10,12.5,12.5,13.5,14
PJ,3/20/2020 18:00,1584727200,10.6,11.55997222,9.056304574,2.412499442,,3.3,38,,,9.5,12,12.5,13.5,14
PJ,3/20/2020 19:00,1584730800,9.1,10.32998611,9.060276885,2.419140578,,3.7,41,,,8,11.5,12.5,13.5,14
PJ,3/20/2020 20:00,1584734400,8.5,9.414993055,9.009342623,2.425724197,,1,46,,,7.5,11.5,12.5,13.5,14
PJ,3/20/2020 21:00,1584738000,6.5,7.957496527,8.781220566,2.432073344,,1.3,53,,,7.5,11,12.5,13.5,14
PJ,3/20/2020 22:00,1584741600,6.2,7.078748264,8.546564151,2.438181726,,2.1,60,,,7,11,12.5,13.5,14
PJ,3/20/2020 23:00,1584745200,6.2,6.639374132,8.333240137,2.444070896,,0.4,52,,,7.5,11,12.5,13.5,14
PJ,3/21/2020 0:00,1584748800,5.5,6.069687066,8.075672852,2.449696872,,1.1,55,,,6.5,10.5,12.5,13.5,13.5
PJ,3/21/2020 1:00,1584752400,6.3,6.184843533,7.914248047,2.455155964,,1.6,63,,,7,10.5,12,13.5,13.5
PJ,3/21/2020 2:00,1584756000,4.5,5.342421766,7.603861861,2.460299526,,0.2,71,,,9.5,11.5,12,13.5,14
PJ,3/21/2020 3:00,1584759600,5.5,5.421210883,7.412601692,2.465246881,,0.4,70,,,10.5,11.5,12,13.5,14
PJ,3/21/2020 4:00,1584763200,7.8,6.610605442,7.44781972,2.470224476,,1.3,63,,,10.5,11.5,12,13.5,14
PJ,3/21/2020 5:00,1584766800,8.3,7.455302721,7.525290655,2.475274492,,2,63,,,11,12,12,13.5,14
PJ,3/21/2020 6:00,1584770400,8.6,8.02765136,7.622991504,2.480417067,,2.2,66,,,10.5,12,12,13.5,14
PJ,3/21/2020 7:00,1584774000,8.8,8.41382568,7.729992277,2.485661398,,1.3,67,,,14,13,12,13.5,14
PJ,3/21/2020 8:00,1584777600,8.6,8.50691284,7.809083888,2.490979502,,0.1,70,,,15.5,13.5,12,13.5,14
PJ,3/21/2020 9:00,1584781200,10.6,9.55345642,8.062803534,2.49654576,,1.7,67,,,17.5,14,12.5,13.5,14
PJ,3/21/2020 10:00,1584784800,11.5,10.52672821,8.37527594,2.502418617,,2.1,67,,,19,14.5,12.5,13.5,14
PJ,3/21/2020 11:00,1584788400,13,11.76336411,8.7957054,2.508705617,,2.3,61,,,18,14.5,12.5,13.5,14
