Location,excel_date,Date,Air_Temperature,LPF_1,LPF_2,LPF_3,0mm,100mm,500mm,800mm,1100mm,RF,Wind_Speed,Humidity,Solar_Radiation,Snow
WJ,3/26/2021 20:00,1616788825,15.1,16.99121664,15.0578538,4.881173468,15,17.5,12.5,13,12,,0.9,34,,
WJ,3/26/2021 21:00,1616792425,13.4,15.19560832,14.90713982,4.891189419,14,17,12.5,13,12,,0.2,37,,
WJ,3/26/2021 22:00,1616796025,12,13.59780416,14.64285438,4.900931342,13.5,16.5,13,13,12,,0.2,40,,
WJ,3/26/2021 23:00,1616799625,11.6,12.59890208,14.36623125,4.910387186,12.5,15.5,13,13,12,,0.2,40,,
WJ,3/27/2021 0:00,1616803225,11,11.79945104,14.06021023,4.919527868,12,15,13,13,12,,0,44,,
WJ,3/27/2021 1:00,1616806825,10.5,11.14972552,13.73655476,4.928336087,12,15,13,13,12,,0.4,46,,
WJ,3/27/2021 2:00,1616810425,10,10.57486276,13.39686796,4.936796159,11.5,14.5,13,13,12,,0.3,48,,
WJ,3/27/2021 3:00,1616814025,9.4,9.98743138,13.03351633,4.94488479,11,14,13,13,12,,0.1,52,,
WJ,3/27/2021 4:00,1616817625,8.8,9.39371569,12.64865121,4.952580861,10.5,13.5,13,13,12,,0.1,51,,
WJ,3/27/2021 5:00,1616821225,8.7,9.046857845,12.28968292,4.959910633,10.5,13.5,13,13,12,,0.3,49,,
WJ,3/27/2021 6:00,1616824825,8.1,8.573428923,11.90880265,4.966852583,11,13,13,13,12,,0.3,54,,
WJ,3/27/2021 7:00,1616828425,8.5,8.536714461,11.5989115,4.973478017,13,13,13,13,12,,1,51,0.01,
WJ,3/27/2021 8:00,1616832025,9.1,8.818357231,11.37173773,4.979869884,15,13.5,13,13,12,,0.8,50,0.23,
WJ,3/27/2021 9:00,1616835625,13,10.90917862,11.51976157,4.986403243,19,14,13,13,12,,1.3,36,0.51,
WJ,3/27/2021 10:00,1616839225,16.5,13.70458931,11.97251052,4.993382371,20,15,13,13,12,,3.9,25,0.91,
WJ,3/27/2021 11:00,1616842825,17.2,15.45229465,12.44773684,5.000829278,20,15.5,13,13,12,,1.9,25,1.51,
WJ,3/27/2021 12:00,1616846425,17.4,16.42614733,12.89794258,5.008718502,20.5,16,13,13,12,,1.9,25,1.06,
WJ,3/27/2021 13:00,1616850025,17.6,17.01307366,13.32540234,5.017026878,17.5,16,13,13,12,,3,27,0.73,
WJ,3/27/2021 14:00,1616853625,17.2,17.10653683,13.67763849,5.025678838,16,16,13,13,12,,2.8,35,0.77,
WJ,3/27/2021 15:00,1616857225,13.7,15.40326842,13.67967136,5.034324185,15,15.5,13,13.5,12.5,0,2.4,62,0.33,
WJ,3/27/2021 16:00,1616860825,12.3,13.85163421,13.55424669,5.042835596,14,15.5,13.5,13.5,12.5,,2,78,0.15,
WJ,3/27/2021 17:00,1616864425,12.7,13.2758171,13.4765879,5.051260923,13,14.5,13.5,13.5,12.5,,1.3,83,0.21,
WJ,3/27/2021 18:00,1616868025,12,12.63790855,13.34235264,5.059543732,13,14.5,13.5,13.5,12.5,4.2,2.3,89,0.07,
WJ,3/27/2021 19:00,1616871625,12.4,12.51895428,13.25668421,5.067732683,13,14,13.5,13.5,12.5,,1.6,89,0,
WJ,3/27/2021 20:00,1616875225,13.2,12.85947714,13.2515311,5.075908306,13,14,13.5,13.5,12.5,,1.4,86,,
WJ,3/27/2021 21:00,1616878825,14.3,13.57973857,13.34684646,5.084170982,13,14,13.5,13.5,12.5,2.6,4,81,,
WJ,3/27/2021 22:00,1616882425,14.6,14.08986928,13.46076951,5.092539212,13.5,14,13.5,13.5,12.5,,3.4,81,,
WJ,3/27/2021 23:00,1616886025,14.7,14.39493464,13.57342682,5.101011627,13,13.5,13.5,13.5,12.5,,1.7,82,,
WJ,3/28/2021 0:00,1616889625,14.5,14.44746732,13.65766075,5.109559728,13,13.5,13.5,13.5,12.5,1,1.9,85,,
WJ,3/28/2021 1:00,1616893225,13.5,13.97373366,13.64332795,5.118084971,13,13.5,13.5,13.5,12.5,,0.5,91,,
WJ,3/28/2021 2:00,1616896825,13.1,13.53686683,13.5939345,5.126552353,13,13.5,13.5,13.5,12.5,,0,94,,
WJ,3/28/2021 3:00,1616900425,13.2,13.36843342,13.55812228,5.1349755,13,13.5,13.5,13.5,12.5,1.4,0.1,96,,
WJ,3/28/2021 4:00,1616904025,15,14.18421671,13.68920207,5.143521181,12.5,13.5,13.5,13.5,12.5,,2.2,85,,
WJ,3/28/2021 5:00,1616907625,13.9,14.04210835,13.70836552,5.152077469,12,13.5,13.5,13.5,12.5,,2.8,87,,
WJ,3/28/2021 6:00,1616911225,12.1,13.07105418,13.56215047,5.16047914,12,13,13.5,13.5,12.5,1.6,1.9,85,,
WJ,3/28/2021 7:00,1616914825,11.7,12.38552709,13.39286406,5.168703301,11.5,13,13.5,13.5,12.5,,1.9,80,0,
WJ,3/28/2021 8:00,1616918425,10.3,11.34276354,13.1116946,5.176638357,11.5,13,13,13.5,12.5,,2.4,87,0.01,
WJ,3/28/2021 9:00,1616922025,10,10.67138177,12.82881328,5.184282888,12,12.5,13,13.5,12.5,0.2,2.1,86,0.02,
WJ,3/28/2021 10:00,1616925625,9.6,10.13569089,12.5352848,5.191626546,12,12.5,13,13.5,12.5,,1.4,88,0.12,
WJ,3/28/2021 11:00,1616929225,9.6,9.867845443,12.26844072,5.19869629,12,12.5,13,13.5,12.5,,2.2,89,0.26,
WJ,3/28/2021 12:00,1616932825,9.1,9.483922722,11.98040066,5.20547122,11.5,12.5,13,13.5,12.5,0.6,1.3,91,0.21,
WJ,3/28/2021 13:00,1616936425,9.3,9.391961361,11.73672787,5.211995952,12,12.5,13,13.5,12.5,,1.8,92,0.31,
WJ,3/28/2021 14:00,1616940025,9.1,9.24598068,11.49702534,5.218274702,11.5,12.5,13,13.5,12.5,,1.5,93,0.25,
WJ,3/28/2021 15:00,1616943625,9.3,9.27299034,11.29729576,5.22434765,11.5,12.5,13,13.5,12.5,0.2,2.6,92,0.24,
WJ,3/28/2021 16:00,1616947225,9.8,9.53649517,11.16117796,5.23027855,11.5,12.5,13,13.5,12.5,,1.4,89,0.15,
WJ,3/28/2021 17:00,1616950825,10,9.768247585,11.05561633,5.236098068,11,12.5,13,13.5,12.5,,1.7,88,0.1,
WJ,3/28/2021 18:00,1616954425,10.5,10.13412379,11.00510576,5.241861313,11,12,13,13.5,12.5,0,2.6,81,0.05,
WJ,3/28/2021 19:00,1616958025,10.4,10.2670619,10.95009614,5.247563845,11,12,13,13.5,12.5,,1.2,81,0,
WJ,3/28/2021 20:00,1616961625,10.4,10.33353095,10.9000874,5.253210722,11,12,13,13.5,12.5,,0.8,82,,
WJ,3/28/2021 21:00,1616965225,10.4,10.36676547,10.85462491,5.25880654,11,12,13,13.5,12.5,,0.3,83,,
WJ,3/28/2021 22:00,1616968825,10.7,10.53338274,10.8405681,5.264382725,11,12,13,13.5,12.5,,0.6,82,,
WJ,3/28/2021 23:00,1616972425,11.3,10.91669137,10.88233464,5.269995065,10.5,12,12.5,13.5,12.5,,0.5,80,,
WJ,3/29/2021 0:00,1616976025,10.5,10.70834568,10.84757694,5.275567075,10.5,11.5,12.5,13,12.5,0,0.9,88,,
WJ,3/29/2021 1:00,1616979625,10.2,10.45417284,10.78870631,5.281074706,10,11.5,12.5,13.5,12.5,,1.1,93,,
WJ,3/29/2021 2:00,1616983225,10.2,10.32708642,10.73518756,5.28652337,10,11.5,12.5,13,12.5,,2.7,91,,
WJ,3/29/2021 3:00,1616986825,10.3,10.31354321,10.69562505,5.291927068,10,11.5,12.5,13,12.5,0.9,1.9,83,,
WJ,3/29/2021 4:00,1616990425,10,10.15677161,10.63238641,5.297262193,9.5,11,12.5,13,12.5,,1.4,80,,
WJ,3/29/2021 5:00,1616994025,9.8,9.978385803,10.55671492,5.302516391,9.5,11,12.5,13,12.5,,2.2,78,,
WJ,3/29/2021 6:00,1616997625,9.3,9.639192901,10.44246811,5.307651208,10,11,12.5,13,12.5,0,1.2,79,,
WJ,3/29/2021 7:00,1617001225,8.9,9.269596451,10.30224373,5.312640811,12,11,12.5,13,12.5,,1.4,80,0.01,
WJ,3/29/2021 8:00,1617004825,9.1,9.184798225,10.19294885,5.317516244,16,11.5,12.5,13,12.5,,1.6,78,0.3,
WJ,3/29/2021 9:00,1617008425,9.7,9.442399113,10.14813532,5.322342037,20.5,12.5,12.5,13,12.5,,0.9,72,1,
WJ,3/29/2021 10:00,1617012025,11.3,10.37119956,10.25285029,5.32726762,25,14,12.5,13,12.5,,1.3,59,1.84,
WJ,3/29/2021 11:00,1617015625,12.3,11.33559978,10.43895481,5.3323742,28,15.5,12,13,12.5,,1.5,50,2.27,
WJ,3/29/2021 12:00,1617019225,13.5,12.41779989,10.71723164,5.337753678,30,17,12,13,12.5,,3.1,42,2.7,
WJ,3/29/2021 13:00,1617022825,14.4,13.40889994,11.05202877,5.343462245,29.5,18.5,12,13,12.5,,3.2,34,2.81,
WJ,3/29/2021 14:00,1617026425,15.3,14.35444997,11.43820797,5.349550902,26,19,12,13,12.5,,3.2,25,2.77,
WJ,3/29/2021 15:00,1617030025,15.3,14.82722499,11.78927997,5.355984198,22,19,12,13,12.5,,3.8,26,2.34,
WJ,3/29/2021 16:00,1617033625,15.4,15.11361249,12.11752725,5.362738986,20,18.5,12.5,13,12.5,,2.9,25,1.41,
WJ,3/29/2021 17:00,1617037225,14.1,14.60680625,12.29775204,5.369667071,17.5,18,12.5,13,12.5,,3.7,25,1.18,
WJ,3/29/2021 18:00,1617040825,13.3,13.95340312,12.38886549,5.376679257,15.5,17,12.5,13,12.5,,2.5,25,0.35,
WJ,3/29/2021 19:00,1617044425,12.4,13.17670156,12.38987772,5.383685449,14,16.5,12.5,13,12.5,,1.4,30,0.06,
WJ,3/29/2021 20:00,1617048025,11.6,12.38835078,12.31807066,5.390612907,12.5,15.5,12.5,13,12.5,,0.7,30,,
WJ,3/29/2021 21:00,1617051625,10.8,11.59417539,12.18006423,5.397395576,11.5,15,13,13,12.5,,1,33,,
WJ,3/29/2021 22:00,1617055225,10.4,10.9970877,12.01824021,5.404009806,11,14.5,13,13,12.5,,0.8,34,,
WJ,3/29/2021 23:00,1617058825,9,9.998543848,11.74385474,5.410343318,10,13.5,13,13,12.5,,0.5,46,,
WJ,3/30/2021 0:00,1617062425,7.7,8.849271924,11.37623158,5.416303246,9.5,13,13,13,12.5,,0.6,53,,
WJ,3/30/2021 1:00,1617066025,7.3,8.074635962,11.00566507,5.421887024,8.5,12.5,13,13,12.5,,0.4,55,,
WJ,3/30/2021 2:00,1617069625,6.3,7.187317981,10.57787734,5.427037863,8,12,13,13,12.5,,0.3,62,,
WJ,3/30/2021 3:00,1617073225,5.3,6.24365899,10.09807031,5.431704229,7.5,11.5,13,13,12.5,,0.4,65,,
WJ,3/30/2021 4:00,1617076825,4.6,5.421829495,9.598245735,5.435866609,7,11,13,13,12.5,,0.2,68,,
WJ,3/30/2021 5:00,1617080425,4,4.710914748,9.089314304,5.439516406,6.5,10.5,13,13,12.5,,0.1,71,,
WJ,3/30/2021 6:00,1617084025,3.2,3.955457374,8.553922095,5.442627701,8.5,10.5,13,13,12.5,,1,78,,
WJ,3/30/2021 7:00,1617087625,2.9,3.427728687,8.039929177,5.445222408,13,10.5,13,13,12.5,,0.4,77,0.06,
WJ,3/30/2021 8:00,1617091225,4.6,4.013864343,7.727208343,5.447502114,19,11.5,13,13,12.5,,0.8,69,0.6,
WJ,3/30/2021 9:00,1617094825,7.7,5.856932172,7.724734857,5.449777072,25,13.5,13,13,12.5,,0.2,55,1.39,
WJ,3/30/2021 10:00,1617098425,10.6,8.228466086,7.986122597,5.452310883,29.5,15.5,12.5,13,12.5,,0.4,33,2.13,
WJ,3/30/2021 11:00,1617102025,12.7,10.46423304,8.414656907,5.45527027,33,17.5,12.5,13,12.5,,1.1,28,2.72,
WJ,3/30/2021 12:00,1617105625,14.8,12.63211652,8.995142642,5.458806606,35,19,12.5,13,12.5,,1.4,25,3.08,
WJ,3/30/2021 13:00,1617109225,15.6,14.11605826,9.59558422,5.462939251,35.5,20.5,12.5,13,12.5,,1,24,3.18,
WJ,3/30/2021 14:00,1617112825,16.3,15.20802913,10.20507656,5.467676651,32,22,12.5,13,12.5,,1.5,20,3.07,
WJ,3/30/2021 15:00,1617116425,18.3,16.75401457,10.94097869,5.473144485,25.5,22,12.5,13,12.5,,1,17,2.75,
WJ,3/30/2021 16:00,1617120025,17.9,17.32700728,11.57361699,5.479238863,22,21,12.5,13,12.5,,1.1,17,2.19,
WJ,3/30/2021 17:00,1617123625,18.1,17.71350364,12.16692454,5.485919868,19.5,20,12.5,13,12.5,,1.7,17,1.51,
WJ,3/30/2021 18:00,1617127225,17.4,17.55675182,12.64265867,5.493069457,17,19,12.5,13,12.5,,1.8,18,0.71,
WJ,3/30/2021 19:00,1617130825,16.1,16.82837591,12.95696243,5.500525894,15.5,18,13,13,12.5,,1.1,22,0.07,
WJ,3/30/2021 20:00,1617134425,13.7,15.26418796,13.0245113,5.508042363,14.5,17.5,13,13,12.5,,1.1,33,,
WJ,3/30/2021 21:00,1617138025,13.6,14.43209398,13.07682845,5.515603587,13,16.5,13,13,12.5,,1.4,35,,
WJ,3/30/2021 22:00,1617141625,12.4,13.41604699,13.0152986,5.52309579,12.5,16,13,13,12.5,,0.8,36,,
WJ,3/30/2021 23:00,1617145225,9.8,11.60802349,12.72299872,5.530288501,11.5,15,13,13,12.5,,0.5,48,,
WJ,3/31/2021 0:00,1617148825,8.8,10.20401175,12.36636248,5.537117745,10.5,14.5,13.5,13,12.5,,0.3,53,,
WJ,3/31/2021 1:00,1617152425,8,9.102005874,11.96942043,5.543543622,9.5,14,13.5,13,12.5,,0.6,57,,
WJ,3/31/2021 2:00,1617156025,7.2,8.151002937,11.53583676,5.549529929,9,13.5,13.5,13.5,12.5,,0.5,59,,
WJ,3/31/2021 3:00,1617159625,6.6,7.375501468,11.08712432,5.555061991,8.5,13,13.5,13.5,12.5,,0.5,63,,
WJ,3/31/2021 4:00,1617163225,5.4,6.387750734,10.57011302,5.560072032,8,12.5,13.5,13.5,12.5,,0.5,69,,
WJ,3/31/2021 5:00,1617166825,4.8,5.593875367,10.04555729,5.564553036,7.5,12,13.5,13.5,12.5,,0.7,70,,
WJ,3/31/2021 6:00,1617170425,4.2,4.896937684,9.514142993,5.568498681,9.5,11.5,13.5,13.5,12.5,,0.1,74,,
WJ,3/31/2021 7:00,1617174025,4.3,4.598468842,9.040129994,5.571966844,14.5,12,13.5,13.5,12.5,,0.2,73,0.08,
WJ,3/31/2021 8:00,1617177625,6.7,5.649234421,8.827390904,5.575219016,20.5,13,13.5,13.5,12.5,,0.4,64,0.67,
WJ,3/31/2021 9:00,1617181225,9.2,7.42461721,8.861264458,5.578501778,25.5,14.5,13.5,13.5,12.5,,0.5,52,1.41,
WJ,3/31/2021 10:00,1617184825,12.4,9.912308605,9.182967689,5.582102644,29.5,16.5,13,13.5,12.5,,0.6,35,2.1,
WJ,3/31/2021 11:00,1617188425,15.4,12.6561543,9.748152445,5.586264531,34,18,13,13.5,12.5,,0.7,33,2.4,
WJ,3/31/2021 12:00,1617192025,17.7,15.17807715,10.47104768,5.591144435,37,20,13,13.5,12.5,,1,23,2.75,
WJ,3/31/2021 13:00,1617195625,19.9,17.53903858,11.32822516,5.596875784,37.5,22,13,13.5,12.5,,0.7,20,3.11,
WJ,3/31/2021 14:00,1617199225,20.9,19.21951929,12.19838651,5.6034707,34,23,13,13.5,12.5,,1.2,15,3.04,
WJ,3/31/2021 15:00,1617202825,21.9,20.55975964,13.08035137,5.610940111,28,23,13,13.5,12.5,,1.4,12,2.7,
WJ,3/31/2021 16:00,1617206425,22.8,21.67987982,13.96395579,5.619284782,24.5,22.5,13,13.5,12.5,,0.7,9,2.2,
WJ,3/31/2021 17:00,1617210025,22.1,21.88993991,14.70359618,5.628360018,21.5,21.5,13,13.5,12.5,,1,11,1.36,
WJ,3/31/2021 18:00,1617213625,21.2,21.54496996,15.29417834,5.63801618,19.5,20.5,13,13.5,12.5,,1.5,15,0.61,
WJ,3/31/2021 19:00,1617217225,19.1,20.32248498,15.64016213,5.648008334,17.5,19.5,13.5,13.5,12.5,,0.9,19,0.07,
WJ,3/31/2021 20:00,1617220825,16.5,18.41124249,15.71832921,5.658068595,16.5,19,13.5,13.5,12.5,,0.9,27,,
WJ,3/31/2021 21:00,1617224425,14.8,16.60562124,15.63484473,5.668035404,15,18,13.5,13.5,12.5,,0.4,32,,
WJ,3/31/2021 22:00,1617228025,14.3,15.45281062,15.51349521,5.677871028,14.5,17.5,13.5,13.5,12.5,,1,33,,
WJ,3/31/2021 23:00,1617231625,13,14.22640531,15.28499565,5.687468555,13.5,16.5,13.5,13.5,12.5,,0.3,38,,
WJ,4/1/2021 0:00,1617235225,12.4,13.31320266,15.02272332,5.696794484,13,16,13.5,13.5,12.5,,0.4,43,,
WJ,4/1/2021 1:00,1617238825,11.7,12.50660133,14.72065756,5.705809333,12,15.5,13.5,13.5,13,,1.1,47,,
WJ,4/1/2021 2:00,1617242425,11.1,11.80330066,14.39150687,5.714486353,11.5,15,14,13.5,13,,0.3,49,,
WJ,4/1/2021 3:00,1617246025,11,11.40165033,14.08318807,5.722846694,11,14.5,14,13.5,13,,0.4,48,,
WJ,4/1/2021 4:00,1617249625,9.4,10.40082517,13.6574437,5.730773365,10.5,14,14,14,13,,0.2,56,,
WJ,4/1/2021 5:00,1617253225,8.5,9.450412583,13.18858518,5.738223726,10,13.5,14,14,13,,0.2,61,,
WJ,4/1/2021 6:00,1617256825,7.9,8.675206291,12.70780471,5.745186345,12,13.5,14,14,13,,0.5,64,,
WJ,4/1/2021 7:00,1617260425,8.3,8.487603146,12.30709519,5.751741698,16.5,13.5,14,14,13,,0.3,63,0.08,
WJ,4/1/2021 8:00,1617264025,11,9.743801573,12.18826835,5.758171795,23,14.5,14,14,13,,0.2,50,0.63,
WJ,4/1/2021 9:00,1617267625,14.9,12.32190079,12.43478941,5.764841742,26.5,16,14,14,13,,0.3,34,1.4,
WJ,4/1/2021 10:00,1617271225,18.1,15.21095039,12.94980856,5.772019531,30.5,17.5,14,14,13,,1.2,21,2.11,
WJ,4/1/2021 11:00,1617274826,19.7,17.4554752,13.56346232,5.77980319,32.5,19.5,14,14,13,,1.8,15,2.41,
WJ,4/1/2021 12:00,1617278426,20.3,18.8777376,14.17587484,5.788190874,35.5,21,14,14,13,,2,17,2.9,
WJ,4/1/2021 13:00,1617282026,21.4,20.1388688,14.83261349,5.797226262,32.5,22,13.5,14,13,,2.5,17,2.63,
WJ,4/1/2021 14:00,1617285626,21.7,20.9194344,15.45692136,5.806876307,30,22.5,13.5,14,13,,1.8,16,2.57,
WJ,4/1/2021 15:00,1617289226,22,21.4597172,16.05174669,5.817110942,26.5,22.5,13.5,14,13,,2,17,1.84,
WJ,4/1/2021 16:00,1617292826,21.6,21.5298586,16.55613335,5.827839237,24.5,22,14,14,13,,2.7,19,1.61,
WJ,4/1/2021 17:00,1617296426,20.4,20.9649293,16.90557577,5.838905906,21.5,21.5,14,14,13,,2.4,22,0.93,
WJ,4/1/2021 18:00,1617300026,19.5,20.23246465,17.14143252,5.850197142,19.5,21,14,14,13,,1.6,23,0.6,
WJ,4/1/2021 19:00,1617303626,17.8,19.01623232,17.20130229,5.861536907,18,20,14,14,13,,2.4,26,0.1,
WJ,4/1/2021 20:00,1617307226,16.7,17.85811616,17.15572936,5.872819817,16.5,19,14,14,13,,2.3,26,,
WJ,4/1/2021 21:00,1617310826,16,16.92905808,17.05066305,5.883986493,15.5,18.5,14,14,13,,1.6,23,,
WJ,4/1/2021 22:00,1617314426,14.7,15.81452904,16.83696641,5.894928531,14.5,18,14,14,13,,1,24,,
WJ,4/1/2021 23:00,1617318026,14.2,15.00726452,16.59724219,5.905620153,14,17,14,14,13,,1.7,25,,
WJ,4/2/2021 0:00,1617321626,13.8,14.40363226,16.34294745,5.916047054,13,16.5,14,14,13,,1,26,,
WJ,4/2/2021 1:00,1617325226,11.7,13.05181613,15.92086132,5.926041873,13,16,14.5,14,13,,1.5,37,,
WJ,4/2/2021 2:00,1617328826,11.9,12.47590807,15.55532847,5.93566154,12,15.5,14.5,14,13,,1.2,39,,
WJ,4/2/2021 3:00,1617332426,11.5,11.98795403,15.18666224,5.944903299,11.5,15,14.5,14,13,,1.5,43,,
WJ,4/2/2021 4:00,1617336026,10.8,11.39397702,14.78787477,5.953737436,11.5,15,14.5,14,13,,1.2,45,,
WJ,4/2/2021 5:00,1617339626,10.5,10.94698851,14.39806797,5.962173331,11.5,14.5,14.5,14.5,13,,1.5,46,,
WJ,4/2/2021 6:00,1617343226,10.5,10.72349425,14.04369815,5.970246782,13.5,14.5,14.5,14.5,13,,1.2,46,,
WJ,4/2/2021 7:00,1617346826,11.8,11.26174713,13.8397256,5.978108399,16,14.5,14.5,14.5,13,,1.7,42,0.1,
WJ,4/2/2021 8:00,1617350426,12.7,11.98087356,13.73611418,5.985858655,21.5,15,14.5,14.5,13,,1.6,40,0.43,
WJ,4/2/2021 9:00,1617354026,14,12.99043678,13.7601038,5.993625134,28.5,16.5,14.5,14.5,13,,0.6,34,0.77,
WJ,4/2/2021 10:00,1617357626,16.5,14.74521839,14.00918527,6.001632686,34,18.5,14.5,14.5,13.5,,1.4,26,1.27,
WJ,4/2/2021 11:00,1617361226,19,16.8726092,14.4628957,6.010085496,35.5,20.5,14.5,14.5,13.5,,1.3,21,2.57,
WJ,4/2/2021 12:00,1617364826,21.6,19.2363046,15.11172336,6.019178042,34.5,22,14.5,14.5,13.5,,0.9,20,3.01,
WJ,4/2/2021 13:00,1617368426,21.8,20.5181523,15.71974851,6.028868921,35.5,23,14.5,14.5,13.5,,3.7,26,3.34,
WJ,4/2/2021 14:00,1617372026,23.4,21.95907615,16.41795319,6.039247627,32,23.5,14.5,14.5,13.5,,3.2,29,2.79,
WJ,4/2/2021 15:00,1617375626,23.7,22.82953807,17.07995745,6.050277307,28.5,24,14.5,14.5,13.5,,3.8,28,2.64,
WJ,4/2/2021 16:00,1617379226,23.2,23.01476904,17.63632495,6.06185178,26,23.5,14.5,14.5,13.5,,3.1,27,1.63,
WJ,4/2/2021 17:00,1617382826,22.3,22.65738452,18.06029541,6.073838237,24,23,14.5,14.5,13.5,,2.9,31,0.8,
WJ,4/2/2021 18:00,1617386426,21.6,22.12869226,18.38208674,6.08613419,22.5,22,14.5,14.5,13.5,,2.4,34,0.53,
WJ,4/2/2021 19:00,1617390026,20.8,21.46434613,18.60189703,6.09863745,21.5,21.5,14.5,14.5,13.5,,1.4,38,0.04,
WJ,4/2/2021 20:00,1617393626,20,20.73217306,18.7289973,6.111255192,20.5,21,14.5,14.5,13.5,,2.4,42,,
WJ,4/2/2021 21:00,1617397226,19.2,19.96608653,18.77181573,6.123903104,19.5,20.5,14.5,14.5,13.5,,1.8,46,,
WJ,4/2/2021 22:00,1617400826,18.9,19.43304327,18.78346885,6.136550023,19,20,14.5,14.5,13.5,,2.1,48,,
WJ,4/2/2021 23:00,1617404426,18.4,18.91652163,18.74860804,6.149149482,18.5,19.5,14.5,14.5,13.5,,2.3,50,,
WJ,4/3/2021 0:00,1617408026,18,18.45826082,18.68055277,6.161668366,17.5,19,15,14.5,13.5,,2.3,51,,
WJ,4/3/2021 1:00,1617411626,17.7,18.07913041,18.59141161,6.174085692,17,19,15,14.5,13.5,,2.8,53,,
WJ,4/3/2021 2:00,1617415226,17.6,17.8395652,18.50128328,6.186400575,17,18.5,15,14.5,13.5,,2.3,54,,
WJ,4/3/2021 3:00,1617418826,17.3,17.5697826,18.39207571,6.198594056,17,18,15,14.5,13.5,,1.4,55,,
WJ,4/3/2021 4:00,1617422426,17.3,17.4348913,18.2927961,6.210676176,17,18,15,14.5,13.5,,2.6,55,,
WJ,4/3/2021 5:00,1617426026,16.4,16.91744565,18.12072372,6.222574326,16.5,18,15,15,13.5,,1,58,,
WJ,4/3/2021 6:00,1617429626,16.6,16.75872283,17.98247611,6.234322479,17,17.5,15,15,13.5,,2,57,,
WJ,4/3/2021 7:00,1617433226,15.9,16.32936141,17.7931601,6.24586977,17.5,17.5,15,15,13.5,,1.8,60,0,
WJ,4/3/2021 8:00,1617436826,17.2,16.76468071,17.73923646,6.257351654,18.5,17.5,15,15,13.5,,1.7,56,0.05,
WJ,4/3/2021 9:00,1617440426,17.9,17.33234035,17.75385132,6.268836669,18.5,17.5,15,15,13.5,,2.4,55,0.16,
WJ,4/3/2021 10:00,1617444026,18.9,18.11617018,17.85804666,6.280414301,18.5,18,15,15,13.5,,3,53,0.36,
WJ,4/3/2021 11:00,1617447626,18.8,18.45808509,17.94367878,6.292065914,18,18,15.5,15.5,14,0,1.7,55,0.25,
WJ,4/3/2021 12:00,1617451226,16,17.22904254,17.76698071,6.303529366,18,18,16,15.5,14,1.1,3,79,0.45,
WJ,4/3/2021 13:00,1617454826,15.5,16.36452127,17.56089155,6.314775482,17.5,17.5,16,15.5,14,2.7,1.2,90,0.31,
WJ,4/3/2021 14:00,1617458426,15.1,15.73226064,17.33717414,6.325786869,17.5,17.5,16,15.5,14.5,2.6,1.7,92,0.29,
WJ,4/3/2021 15:00,1617462026,14.9,15.31613032,17.11561285,6.336565916,17,17.5,16,15.5,14.5,4.4,1.3,94,0.15,
WJ,4/3/2021 16:00,1617465626,15.1,15.20806516,16.93237532,6.34715114,16.5,17,16,15.5,14.5,5.7,0.6,95,0.19,
WJ,4/3/2021 17:00,1617469226,15.3,15.25403258,16.78397757,6.35757754,15,16.5,16,15.5,14.5,3.6,1,95,0.11,
WJ,4/3/2021 18:00,1617472826,14.7,14.97701629,16.59452506,6.367804261,14,16,16,15.5,14.5,1.9,2.3,95,0.02,
WJ,4/3/2021 19:00,1617476426,13.4,14.18850814,16.30411369,6.377730644,13.5,15.5,16,15.5,14.5,7.2,1.8,95,0,
WJ,4/3/2021 20:00,1617480026,12.2,13.19425407,15.93101245,6.387274382,13,15,16,15.5,14.5,4.7,1.2,94,,
WJ,4/3/2021 21:00,1617483626,11.6,12.39712704,15.53728404,6.396415251,12,14,16,15.5,14.5,4.8,2.3,94,,
WJ,4/3/2021 22:00,1617487226,11.2,11.79856352,15.14298549,6.405153083,11.5,13.5,15.5,15.5,14.5,4,2.5,92,,
WJ,4/3/2021 23:00,1617490826,10.7,11.24928176,14.73907772,6.413478682,11.5,13.5,15.5,15.5,14.5,8.9,2.4,93,,
WJ,4/4/2021 0:00,1617494426,10.7,10.97464088,14.37188884,6.421429142,11.5,14,15.5,15.5,14.5,1.9,2,88,,
WJ,4/4/2021 1:00,1617498026,10.5,10.73732044,14.01989894,6.429020021,11.5,13.5,15.5,15.5,14.5,0.3,1.4,88,,
WJ,4/4/2021 2:00,1617501626,10.1,10.41866022,13.66354449,6.436247318,11.5,13.5,15.5,15.5,14.5,0.2,3.3,87,,
WJ,4/4/2021 3:00,1617505226,10,10.20933011,13.33049499,6.443134678,11,13.5,15.5,15.5,14.5,0.4,1.7,89,,
WJ,4/4/2021 4:00,1617508826,9.8,10.00466505,13.0095409,6.449694525,10.5,13,15.5,15.5,14.5,0.1,2.6,86,,
WJ,4/4/2021 5:00,1617512426,9.9,9.952332527,12.72685537,6.455965415,10,13,15.5,15.5,14.5,0.3,2.6,77,,
WJ,4/4/2021 6:00,1617516026,9.3,9.626166264,12.41532306,6.461918819,10,12.5,15,15.5,14.5,0.3,3.7,80,,
WJ,4/4/2021 7:00,1617519626,9.3,9.463083132,12.13211187,6.467583348,11,12.5,15,15.5,14.5,0.3,3,76,0,
