Location,excel_date,Date,Air_Temperature,LPF_1,LPF_2,LPF_3,RF,Wind_Speed,Humidity,Solar_Radiation,Snow,0mm,100mm,500mm,800mm,1100mm
CC,9/6/2019 8:00,1567756800,21.6,21.37102033,21.37340626,21.27687204,,2.2,98,0.25,,24,22,23,22.5,21.5
CC,9/6/2019 9:00,1567760400,22.3,21.84656945,21.8534488,21.57922327,,1.9,94,0.55,,25,22,23,22.5,21.5
CC,9/6/2019 10:00,1567764000,23,22.43701604,22.4474452,22.03451038,,2.1,86,0.83,,26.5,22.5,23,22.5,21.5
CC,9/6/2019 11:00,1567767600,24.3,23.3906864,23.40720251,22.75433674,,1.5,81,1.22,,29,23.5,23,22.5,21.5
CC,9/6/2019 12:00,1567771200,25.6,24.52164455,24.54323012,23.69241498,,1.7,76,1.6,,32.5,24.5,23,22.5,21.5
CC,9/6/2019 13:00,1567774800,27.5,26.04627889,26.07505066,24.94184589,,1.2,70,2.3,,38,26,23,22.5,21.5
CC,9/6/2019 14:00,1567778400,28.3,27.19996946,27.22773526,26.14054397,,1.4,70,1.75,,40,26.5,23,22.5,21.5
CC,9/6/2019 15:00,1567782000,28.5,27.86546128,27.88686037,27.05629525,,0.9,70,0.92,,40,27,23,22.5,21.5
CC,9/6/2019 16:00,1567785600,28.5,28.19028467,28.20451102,27.6584084,,0.9,75,0.56,,39,27,23.5,22.5,21.5
CC,9/6/2019 17:00,1567789200,28.3,28.24644847,28.25398121,27.97072097,0,0.9,77,0.51,,38,27,23.5,22.5,21.5
CC,9/6/2019 18:00,1567792800,27.9,28.06909985,28.07059336,28.02309308,,1.3,83,0.18,,36.5,26.5,23.5,22.5,21.5
CC,9/6/2019 19:00,1567796400,26.9,27.47063207,27.46414138,27.72998426,,1.2,89,0.04,,33,26,24,22.5,21.5
CC,9/6/2019 20:00,1567800000,26.4,26.92257041,26.91283922,27.30148137,,1,79,,,32,26,24,22.5,21.5
CC,9/6/2019 21:00,1567803600,26,26.45030223,26.43992251,26.84968831,,1.4,80,,,31,25.5,24,22.5,21.5
CC,9/6/2019 22:00,1567807200,25.4,25.91264752,25.90116748,26.35229324,,1.6,83,,,29.5,25,24,22.5,21.5
CC,9/6/2019 23:00,1567810800,25.1,25.49664938,25.48610481,25.89807248,,1.3,88,,,29,25,24,22.5,21.5
CC,9/7/2019 0:00,1567814400,24.8,25.14003125,25.13065292,25.49564515,0,0.8,87,,,28.5,25,24,22.5,21.5
