Location,Cluster,date,Date,Air_Temperature,LPF_1,LPF_2,LPF_3,0mm,100mm,500mm,800mm,1100mm,Rainfall,Wind_Speed,Wind_Direction,Humidity,Solar_Radiation,Snow
Busan,Hot,2/24/2020 2:00,1582509600,6.5,7.116668752,7.621000072,8.063584552,8,8,10.5,12,12.5,0,4.1,320,44,0,0
Busan,Hot,2/24/2020 3:00,1582513200,6.7,7.078789775,7.611127075,8.062600741,8.5,8,10.5,12,12.5,0,3.6,320,43,0,0
Busan,Hot,2/24/2020 4:00,1582516800,6.8,7.05344525,7.602223972,8.061592593,8.5,8,10.5,12,12.5,0,3.3,290,40,0,0
Busan,Hot,2/24/2020 5:00,1582520400,6,6.9576775,7.589884694,8.060489781,7.5,7.5,10.5,12,12.5,0,4.5,320,46,0,0
Busan,Hot,2/24/2020 6:00,1582524000,6.4,6.906979545,7.577885622,8.059337423,8,8,10.5,12,12.5,0,3.2,320,40,0,0
Busan,Hot,2/24/2020 7:00,1582527600,5.8,6.806345041,7.563144073,8.058085683,7.5,7.5,10.5,12,12.5,0,3,290,46,0,0
Busan,Hot,2/24/2020 8:00,1582531200,6.7,6.79667731,7.551573286,8.056825534,8.5,8,10.5,12,12.5,0,1.1,270,38,0.18,0
Busan,Hot,2/24/2020 9:00,1582534800,8.4,6.942433918,7.550045306,8.055712256,10.5,9,10.5,12,12.5,0,3,290,32,0.87,0
Busan,Hot,2/24/2020 10:00,1582538400,10.1,7.22948538,7.561912419,8.054886855,12.5,10,10.5,11.5,12.5,0,3.5,270,31,1.63,0
Busan,Hot,2/24/2020 11:00,1582542000,11,7.572259437,7.584807462,8.054404709,14,10.5,10.5,11.5,12.5,0,6.8,270,28,2.23,0
Busan,Hot,2/24/2020 12:00,1582545600,12.3,8.002054033,7.61948418,8.054352411,16.5,11.5,10.5,11.5,12.5,0,5.6,250,23,2.61,0
Busan,Hot,2/24/2020 13:00,1582549200,14.2,8.565503667,7.669227682,8.054863052,20.5,13,10.5,12,12.5,0,5.2,230,18,2.46,0
Busan,Hot,2/24/2020 14:00,1582552800,14,9.059548788,7.725193636,8.055866734,19,12.5,10.5,12,12.5,0,4.4,200,29,2.31,0
Busan,Hot,2/24/2020 15:00,1582556400,15.6,9.654135262,7.791883743,8.057463405,21.5,14,10.5,12,12.5,0,4.7,230,34,2.17,0
Busan,Hot,2/24/2020 16:00,1582560000,13.3,9.985577511,7.85216655,8.059389593,16.5,12,10.5,12,12.5,0,4.8,200,38,1.08,0
Busan,Hot,2/24/2020 17:00,1582563600,13.5,10.30507046,7.909969095,8.061633031,16.5,12.5,10.5,12,12.5,0,4.4,230,38,0.64,0
Busan,Hot,2/24/2020 18:00,1582567200,12.8,10.53188224,7.962792291,8.064100812,15,12,10.5,12,12.5,0,6.8,250,53,0.18,0
Busan,Hot,2/24/2020 19:00,1582570800,12.5,10.71080204,8.011403812,8.066744869,15,11.5,10.5,12,12.5,0,5.3,230,62,0,0
Busan,Hot,2/24/2020 20:00,1582574400,12.3,10.85527458,8.056699595,8.069530613,14.5,11.5,10.5,12,12.5,0,5.7,230,67,0,0
Busan,Hot,2/24/2020 21:00,1582578000,12.2,10.97752234,8.099634639,8.0724357,14.5,11.5,10.5,12,12.5,0,4.5,230,73,0,0
Busan,Hot,2/24/2020 22:00,1582581600,12.2,11.08865668,8.141188449,8.075448908,14.5,11.5,10.5,12,12.5,0,3.8,250,74,0,0
Busan,Hot,2/24/2020 23:00,1582585200,12.4,11.20786971,8.182842868,8.078578199,14.5,12,10.5,12,12.5,0,3.6,250,69,0,0
Busan,Hot,2/25/2020 0:00,1582588800,11.9,11.27079064,8.221865635,8.081767223,14,11.5,10.5,12,12.5,0,3.4,250,77,0,0
Busan,Hot,2/25/2020 1:00,1582592400,11.9,11.32799149,8.259392423,8.085010204,14,11.5,10.5,12,12.5,0,4.1,250,82,0,0
Busan,Hot,2/25/2020 2:00,1582596000,12,11.38908318,8.2964879,8.088310976,14,11.5,10.5,12,12.5,0,2.8,250,88,0,0
Busan,Hot,2/25/2020 3:00,1582599600,11.8,11.42643925,8.332196116,8.09164577,14,11.5,10.5,12,12.5,0.6,1.1,230,89,0,0
Busan,Hot,2/25/2020 4:00,1582603200,12.1,11.48767205,8.368525946,8.095038403,14,12,10.5,12,12.5,0,2.6,200,89,0,0
Busan,Hot,2/25/2020 5:00,1582606800,12,11.53424731,8.404488604,8.098474176,14,11.5,10.5,12,12.5,0,3.2,200,96,0,0
Busan,Hot,2/25/2020 6:00,1582610400,12.2,11.59477029,8.441081561,8.10196698,14.5,12,11,12,12.5,0.7,0.4,0,98,0,0
Busan,Hot,2/25/2020 7:00,1582614000,12.6,11.68615481,8.479785591,8.105547587,15,12,11,12,12.5,0,1.4,200,97,0,0
Busan,Hot,2/25/2020 8:00,1582617600,12.1,11.7237771,8.516867856,8.109162202,14,12,11,12,12.5,0,2.4,50,98,0,0
Busan,Hot,2/25/2020 9:00,1582621200,11.3,11.6852519,8.549003294,8.112734719,13,11.5,11,12,12.5,12.1,3.5,50,98,0.01,0
Busan,Hot,2/25/2020 10:00,1582624800,10.4,11.56841082,8.574075277,8.116186943,12,11,11,12,12.5,0,2.9,50,99,0.02,0
Busan,Hot,2/25/2020 11:00,1582628400,9.9,11.41673711,8.593051134,8.119484196,11.5,10.5,11,12,12.5,0,2.6,50,99,0.04,0
Busan,Hot,2/25/2020 12:00,1582632000,9.5,11.24248828,8.606934968,8.12260408,11.5,10.5,11,12,12.5,22.4,3.2,50,99,0.08,0
Busan,Hot,2/25/2020 13:00,1582635600,9.6,11.09317117,8.618724317,8.12557168,11.5,10.5,11,12,12.5,0,2.4,50,99,0.08,0
Busan,Hot,2/25/2020 14:00,1582639200,9.3,10.93015561,8.62793328,8.128373462,11,10.5,11,12,12.5,0,3.3,50,98,0.07,0
Busan,Hot,2/25/2020 15:00,1582642800,8.9,10.74559601,8.633839038,8.13098807,11,10,11,12,12.5,8,5.2,50,98,0.07,0
Busan,Hot,2/25/2020 16:00,1582646400,8.5,10.54145091,8.636100111,8.133396124,10.5,10,11,12,12.5,0,3.9,50,98,0.05,0
Busan,Hot,2/25/2020 17:00,1582650000,8.5,10.35586447,8.636545691,8.135616373,10.5,10,11,12,12.5,0,3.5,50,97,0.04,0
Busan,Hot,2/25/2020 18:00,1582653600,8.1,10.15078588,8.634110108,8.137629529,10,9.5,11,12,12.5,4.2,3.3,50,96,0.01,0
Busan,Hot,2/25/2020 19:00,1582657200,7.9,9.946168981,8.629270166,8.139436262,10,9.5,11,12,12.5,0,4,50,97,0,0
Busan,Hot,2/25/2020 20:00,1582660800,7.9,9.760153619,8.623263906,8.14105536,10,9.5,11,12,12.5,0,4.2,50,93,0,0
Busan,Hot,2/25/2020 21:00,1582664400,8,9.600139654,8.617205046,8.142512987,10,9.5,11,12,12.5,1.8,3.8,50,90,0,0
Busan,Hot,2/25/2020 22:00,1582668000,8.1,9.463763322,8.611645189,8.143832917,10,9.5,11,12,12.5,0,5.1,50,88,0,0
Busan,Hot,2/25/2020 23:00,1582671600,8.1,9.339784838,8.606359887,8.145027674,10,9.5,11,12,12.5,0,3.7,50,88,0,0
Busan,Hot,2/26/2020 0:00,1582675200,8.1,9.227077125,8.601236669,8.146108643,10,9.5,11,12,12.5,0,3.8,50,86,0,0
Busan,Hot,2/26/2020 1:00,1582678800,8.2,9.133706478,8.596714103,8.147095254,10,9.5,11,12,12.5,0,3.8,50,82,0,0
Busan,Hot,2/26/2020 2:00,1582682400,8.3,9.05791498,8.593006327,8.148005164,10,10,11,12,12.5,0,3.6,50,82,0,0
Busan,Hot,2/26/2020 3:00,1582686000,8.5,9.007195436,8.590710366,8.148863496,10,10,11,12,12.5,0,3.2,50,82,0,0
Busan,Hot,2/26/2020 4:00,1582689600,8.6,8.970177669,8.589619741,8.149683989,10.5,10,11,12,12.5,0,3.2,50,82,0,0
Busan,Hot,2/26/2020 5:00,1582693200,8.6,8.936525154,8.589131215,8.150470044,10.5,10,11,12,12.5,0,2.8,50,81,0,0
Busan,Hot,2/26/2020 6:00,1582696800,8.6,8.905931958,8.588943176,8.151224752,10.5,10,11,12,12.5,0,3.5,50,80,0,0
Busan,Hot,2/26/2020 7:00,1582700400,8.5,8.869029053,8.588409775,8.151941839,10.5,10,11,12,12.5,0,2.5,50,81,0,0
Busan,Hot,2/26/2020 8:00,1582704000,8.9,8.871844593,8.58968824,8.152661022,10.5,10,11,12,12.5,0,3.1,50,79,0.07,0
Busan,Hot,2/26/2020 9:00,1582707600,9.4,8.919858721,8.594332589,8.153427454,11,10.5,11,12,12.5,0,3,50,77,0.24,0
Busan,Hot,2/26/2020 10:00,1582711200,10.2,9.036235201,8.604580619,8.154309379,12,11,11,12,12.5,0,3.4,50,76,0.5,0
Busan,Hot,2/26/2020 11:00,1582714800,11.3,9.242032001,8.622997562,8.155396015,13.5,11.5,11,12,12.5,0,3.2,50,71,0.92,0
Busan,Hot,2/26/2020 12:00,1582718400,11.2,9.420029092,8.644872299,8.156659385,13.5,11.5,11,12,12.5,0,2.5,50,73,0.92,0
Busan,Hot,2/26/2020 13:00,1582722000,13.5,9.790935538,8.679736662,8.158292029,18.5,13.5,11,12,12.5,0,1.4,50,67,1.5,0
